trip_id,driver_id,timestamp,speed,throttle,brake,steering_angle,gps_lat,gps_lon,accel_x,accel_y,accel_z,trip_duration_sec,distance_km,hard_brake,overspeed,harsh_turn
T00037,D002,2024-01-01 18:30:00,67.57537671991231,0.5283670334285807,0.1988726953593833,-7.287940326064561,24.68861606663992,54.37585191574759,0.41808860275720333,-0.10524040426711523,9.779149112245447,3151,49.42316693217253,0,0,0
T00038,D036,2024-01-01 19:00:00,37.37391067659371,0.44515432858909376,0.2531926352026916,7.761326987841985,24.1235247725804,54.29611951897766,-0.3650665021009402,0.07710771679723614,9.696538134089277,2674,33.89001972087499,0,0,0
T00039,D006,2024-01-01 19:30:00,26.372392249416997,0.3001374484699725,0.19325681198414255,-8.512574008306855,25.468700070670593,54.19737045551984,0.34274329342283155,-0.04011226420258057,9.981993856731917,1269,34.69460955547474,0,0,0
T00040,D020,2024-01-01 20:00:00,47.752677346316034,0.48925109820617496,0.047399951486784,-16.814373378095354,25.04346683770649,55.159610690333594,0.012683949477939759,0.24212908249625154,9.852062276516856,2533,3.8238961906276234,0,0,0
T00041,D008,2024-01-01 20:30:00,50.29736434833998,0.6625914224731299,0.2048602162054511,-30.281305598749356,24.42640786277827,55.255727652004204,-0.4958217429475844,-0.09163607448169576,9.774460502329385,2842,31.065405194781064,0,0,1
T00042,D038,2024-01-01 21:00:00,52.97875338328269,0.30918765045073554,0.31236347663796044,24.029212597685945,25.56345797800952,54.730455852513764,-0.13848972046970465,0.02700610751916708,9.75576248094678,3383,25.269346884341456,0,0,0
T00043,D017,2024-01-01 21:30:00,55.445266899787306,0.3092790773960604,0.36631825737130475,25.207434456219715,24.40751097169989,55.070826671022935,0.18290042188208183,-0.4345805012427852,9.677163537685262,733,7.077387530915216,0,0,1
T00044,D003,2024-01-01 22:00:00,52.741870928665364,0.28614988120956836,0.2805973486316306,8.403555592326851,24.521323309665874,55.57679906188982,0.5405441835122283,0.07632494729755539,9.788989990877193,507,15.340256516929236,0,0,0
T00045,D024,2024-01-01 22:30:00,52.132404621737614,0.11269625309837683,0.40015254889239493,-12.155755416374772,24.18505710873344,55.6362083366435,-0.39821181701447034,-0.1873886127261842,9.866505808119005,432,44.73509389825526,1,0,0
T00046,D013,2024-01-01 23:00:00,36.39369299537753,0.40395952517059625,0.2628297121113471,11.2155317269747,24.79886455806171,55.915824151431295,-0.8457529428165774,0.12811655434014232,9.719018590272327,1662,28.39944396156574,0,0,0
T00047,D049,2024-01-01 23:30:00,34.7888358814417,0.6428172225905062,0.32958197325032557,14.230603762395992,24.837858447874837,55.648535971845746,-0.39286584463738095,0.19710622381195853,9.810554112129639,1519,21.84399560834762,0,0,0
T00048,D008,2024-01-02 00:00:00,56.13547374388677,0.5347832167667526,0.3406086723919679,-3.813721971191006,25.0291235806966,55.12968287343485,0.33912465235995176,-0.15249323552366306,9.763261822535098,1585,5.4887434803589255,0,0,0
T00049,D025,2024-01-02 00:30:00,48.65184766049831,0.46614982318873865,0.16649741886743968,0.6205281599833568,25.417928534247554,54.35931393167369,-0.538122512120526,0.007797075616929231,9.938011592957551,1605,36.27783331531067,0,0,0
T00050,D001,2024-01-02 01:00:00,57.30368609229383,0.5258129596480338,0.30890051488515025,18.476523442342387,25.81220185736085,54.19952711540569,0.4491761672638161,0.043623727838314454,9.736330123602448,668,35.736839523009564,0,0,0
T00051,D019,2024-01-02 01:30:00,19.39084266558602,0.40220370251416837,0.058903265353862894,-24.606920355846125,24.275468197775616,54.10902377982172,0.3644426843285761,0.09201593298333025,9.877715587443683,3474,31.474093134683052,0,0,0
T00052,D027,2024-01-02 02:00:00,37.488204263736094,0.11042267254730553,0.2524718513823296,14.97634234683261,24.108696196697313,55.33305166357077,0.05731087261882739,0.1974644564109789,9.939402259594338,1506,26.492607018591162,0,0,0
T00053,D046,2024-01-02 02:30:00,73.60528352865833,0.6567437563629132,0.28655387400026794,-4.6373071703476985,24.037062467188665,55.61507251079598,-0.1879095931041084,0.16475279409086574,9.762286939622244,2770,22.82165130595389,0,0,0
T00054,D006,2024-01-02 03:00:00,53.2879972852116,0.7142249147569302,0.35766426810489954,-16.688674530165756,24.287242756137633,55.01736790136816,0.016578187745142876,-0.09497257681203322,9.741142255234976,3380,30.47701246342363,0,0,0
T00055,D043,2024-01-02 03:30:00,49.433256764687286,0.3543686447864426,0.32311389559719594,-15.454597099415082,25.31589897156325,54.10942834966728,0.18332620564203053,0.39958048228852605,9.892270231852464,2591,13.202981682963522,0,0,0
T00056,D007,2024-01-02 04:00:00,55.61886550454511,0.4698328758786888,0.359617127500207,-12.970832017786325,25.454954155992993,55.07094114918267,0.1375429394175896,0.18799686903020024,9.621877608559817,1081,47.18043508052709,1,0,0
T00057,D046,2024-01-02 04:30:00,78.12675788799271,0.45260016578796797,0.18509295048103655,-18.151060801518046,25.573011427056244,55.8714985230491,0.5218978119810315,0.3512860980630067,9.843059463910265,2971,30.26213740065102,0,0,0
T00058,D034,2024-01-02 05:00:00,74.97074313430542,0.5702577618849083,0.14819102679949292,26.57083461583524,24.487416423808686,55.19522638186492,-0.07803073494794906,0.08667668084297976,9.642467820716252,866,16.937237329010074,0,0,1
T00059,D013,2024-01-02 05:30:00,21.307188640311093,0.837978691325258,0.15876518631715758,7.368044077515019,24.61178962652304,55.61885497692563,-0.39025289208689934,0.10145136381963515,9.922241166516633,826,23.58463284248755,0,0,0
T00060,D016,2024-01-02 06:00:00,26.842482613959476,0.7319582490578611,0.23994255956729454,15.967241304128525,24.966269291131,55.6003052967835,-0.4431842121396375,-0.029297762851135858,9.774790365554168,336,40.672869866090835,0,0,0
T00061,D035,2024-01-02 06:30:00,20.798840166738117,0.4246171549172208,0.0,8.43552437425017,24.126366193720454,55.864258199561306,-0.5031873804177451,-0.11094361960942387,9.790922190925773,477,9.757570915054277,0,0,0
T00062,D049,2024-01-02 07:00:00,33.79338166589606,0.6084927723000474,0.39976354555918303,0.9184141270525992,25.222283046422493,55.540457531299744,0.05888367676068173,0.24383454527609222,9.727575079064232,938,16.0561098780925,0,0,0
T00063,D039,2024-01-02 07:30:00,45.823789479783855,0.7508713737145425,0.20658100397434626,1.1213298504844813,25.967470067351517,55.49540102802618,-0.07031061021673711,0.06614765614535405,9.64172927367278,3199,34.61638509135466,0,0,0
T00064,D003,2024-01-02 08:00:00,48.63022716101695,0.5816690328789555,0.13774976264973213,-5.962689583647933,24.721612622756005,54.468205329941284,0.009796380868281525,-0.032890961378348745,9.926586043763205,371,17.143481911146747,1,0,0
T00065,D001,2024-01-02 08:30:00,22.04281885219121,0.4990601191119655,0.0,-4.736735646602558,25.505694950182768,54.119850310642164,-0.1611178622418549,-0.25565624646785057,9.782894249164071,2699,40.040080729350365,0,0,0
T00066,D005,2024-01-02 09:00:00,16.98972260446336,0.5892000189334372,0.19447797407325762,-21.121550607193374,25.000067831139216,55.03519893010762,-0.3330500576168031,0.3887788844270298,10.120876860670803,2970,8.26176738451332,0,0,0
T00067,D041,2024-01-02 09:30:00,33.52812919566824,0.3593456954873053,0.17022852273863667,16.227392265603946,24.255623688720764,54.24886841589351,0.1843007653882357,0.028156358658142523,9.718981819694044,1472,38.60893618182121,0,0,0
T00068,D003,2024-01-02 10:00:00,58.742568984069315,0.3885437751791838,0.06544303540321175,-27.19849929004568,25.164474897605174,55.924391752555984,-0.7389191699538755,-0.30668064430463776,9.73533058734174,2020,5.280882312827179,0,0,1
T00069,D028,2024-01-02 10:30:00,61.355443675404686,0.28719315295978054,0.09904297323094818,-15.879158857937988,24.59974853688813,54.579849525266056,-0.24047867032612089,0.020355616456130814,9.710275588533003,404,2.6044454080397497,0,0,0
T00070,D017,2024-01-02 11:00:00,70.58737289006528,0.5614129033140487,0.1960045033332255,30.18051196440916,24.068806416906916,55.70588840676859,0.23594704799051736,-0.05023010945014051,9.782383944079532,1982,45.114728903943785,0,0,1
T00071,D025,2024-01-02 11:30:00,44.51504623612329,0.47371941879555235,0.11176453106184757,2.042593245972401,25.269859460235487,54.77524925040492,-0.270251528010911,-0.060486600036287114,9.957521790778443,520,29.904282412750334,0,0,0
T00072,D043,2024-01-02 12:00:00,57.42230235585158,0.33537638773038403,0.2857817099267534,2.665656675452981,25.717864698649457,54.64638849971475,0.11750262593954905,0.14406495049284138,9.901013733677368,2149,18.88769106016695,0,0,0
T00073,D033,2024-01-02 12:30:00,60.1484244157449,0.467164117675899,0.08768246170339757,9.560078216515935,24.68953953379975,55.870317144753244,-0.24007772866093943,-0.04988488035755895,9.64954461664154,1162,13.16454257426482,0,0,0
T00074,D009,2024-01-02 13:00:00,37.54711450991068,0.5939996521526341,0.2231912644281167,-23.105062396820934,24.780591094425542,54.72664514417245,-0.13675346214908618,-0.07637476302012308,9.920412007579719,2865,31.610517596519173,0,0,0
T00075,D035,2024-01-02 13:30:00,50.81767322295699,0.8829424611995984,0.3770068053216755,-20.906900497050348,25.782043365934424,54.78057581732627,0.17247615474143943,0.3406011842347147,9.868279128612114,598,26.432104809763434,0,0,0
T00076,D013,2024-01-02 14:00:00,54.880576885646306,0.7024135729407717,0.1945106206156173,-6.6734151982327,25.627217626734712,54.21218355922582,-0.3833544951189398,-0.43489174381549534,9.848138782665183,3208,49.59669322543929,0,0,0
T00077,D030,2024-01-02 14:30:00,31.36263574372314,0.04317042850353192,0.25339656859396187,-13.550414363215353,25.429905647103553,55.34089333056502,0.22358349902290373,-0.012845576973569169,9.731575916655958,341,49.1943673593798,0,0,0
T00078,D047,2024-01-02 15:00:00,69.63144256661165,0.5478616933640692,0.24389770811008973,-1.1243394751410094,24.497594127506297,54.57767882895503,0.013776147734329948,0.23221296516470336,9.73900897013726,1070,32.48117917479726,1,0,0
T00079,D014,2024-01-02 15:30:00,44.417815759199605,0.7858648525425709,0.20119953494258988,7.283239429532038,25.82043330993329,55.17120833567901,0.376931660213709,0.15673311222311673,9.81370672332256,3244,23.257784293082743,0,0,0
T00080,D007,2024-01-02 16:00:00,46.30552842220009,0.23242530175795345,0.18994892870847346,20.837445718058937,24.308831515078428,55.18270340810642,0.06244499149402187,0.25501214831915453,9.744683733797173,2839,25.574766518463782,0,0,0
T00081,D013,2024-01-02 16:30:00,30.789879300868133,0.6103118540424848,0.11429386678251323,12.166325096843863,25.253541038834445,55.43839939119153,-0.3208459861438043,0.5053929699710009,9.931263198408914,1762,34.75899517936937,0,0,0
T00082,D022,2024-01-02 17:00:00,33.308607061837,0.4526715628937908,0.22265184358367293,-14.914150675334316,24.05760236109304,55.490482972344886,0.5183983265823707,0.42473793597299797,9.740404432387434,3418,6.875578123298306,0,0,0
T00083,D039,2024-01-02 17:30:00,12.052280987519865,0.7300581061832322,0.15750987367407993,-5.624461169216895,25.28743961264989,55.02890486880308,-0.2957828834406473,-0.28888367847071866,9.605323562717173,2432,17.760899542914473,0,0,0
T00084,D020,2024-01-02 18:00:00,45.82733814627918,0.5808514390026904,0.43191352523520604,-9.70417756874422,24.55428870374672,54.66198389520681,-0.06814682524018269,-0.40267585402687406,9.669854305663712,2009,5.613067568172985,1,0,0
T00085,D015,2024-01-02 18:30:00,82.58533814462959,0.3231969090881587,0.3216714888664867,-15.248413185185242,24.89935395436744,55.67490178966947,0.2872226780885319,0.08171310167462885,9.676203662717514,3429,5.521316456812139,0,1,0
T00086,D044,2024-01-02 19:00:00,29.720708278432692,0.4598297043418761,0.0,-18.662626690167485,24.690529104114106,54.61973129881697,-0.5639783324050914,-0.33852942038940514,9.773665192637669,1290,11.40028361092322,0,0,0
T00087,D017,2024-01-02 19:30:00,89.6429539223246,0.47166086479047536,0.0,24.96468581586811,24.34551351249242,55.01501818893866,0.4319006940341619,-0.4816173300487691,9.821606603356933,1010,25.29215622047489,0,1,0
T00088,D046,2024-01-02 20:00:00,66.2137689391862,0.4753643570379901,0.18043101964409525,0.15963364848974937,25.243961580187747,54.80250516640746,-0.34526528769789405,0.07906071446539654,9.80538004366753,508,39.66916741581389,0,0,0
T00089,D023,2024-01-02 20:30:00,37.89616828534337,0.7238525889550526,0.14070417838403806,-3.3634530990712195,25.763951110281216,55.710156771939374,-0.1364998259512717,0.14176133137130842,9.846090899769203,1571,25.303802775961884,0,0,0
T00090,D025,2024-01-02 21:00:00,45.40897057228318,0.33147601572195395,0.1725209122667112,7.2638634989145245,25.918168484564806,54.86383706229166,0.08665737125930273,0.4277851613872533,9.774771997594932,1534,18.102877306921748,0,0,0
T00091,D024,2024-01-02 21:30:00,42.97349538127594,0.7006102619322367,0.29767421909784697,8.006191556123595,24.38469272630783,54.77219837767497,-0.012511756825620252,0.19210776749760586,9.778309300525937,338,5.9529435361643905,0,0,0
T00092,D044,2024-01-02 22:00:00,70.59245960096567,0.439550064815696,0.24736038483160355,16.782384805596323,25.434745548125946,55.37964738579527,0.23675281753513602,0.47989002149241095,9.975185997430202,1575,28.41418511279022,0,0,0
T00093,D040,2024-01-02 22:30:00,52.75523595176941,0.544702221265833,0.24584438456872315,-11.154924200501483,25.328678733211365,55.20488221972288,-0.48024227129131514,0.08888854633399448,9.920535757126089,3273,15.020892151192484,0,0,0
T00094,D028,2024-01-02 23:00:00,62.72961072932721,0.5144755172562068,0.4169291998243091,6.0408332530923055,24.686755579149146,54.21449366699169,0.2182354061318152,-0.2840675596698394,9.840830048190456,2126,31.516840540023075,1,0,0
T00095,D014,2024-01-02 23:30:00,50.37257768042022,0.49563893238363305,0.0,-13.66760964526243,24.03819839870745,55.01633761268793,0.24217271633205897,0.20554676404290592,9.891667047567724,1061,48.90501147835608,0,0,0
T00096,D044,2024-01-03 00:00:00,43.32041219108074,0.49727943311093553,0.21559082512233488,-2.8523691560809223,25.379582494625733,55.4709567766665,0.3087677487737678,0.33357827487995517,9.607378483450631,1736,7.343087430922408,0,0,0
T00097,D000,2024-01-03 00:30:00,49.89635047606072,0.7914717116542043,0.1131421178079119,0.8511385074308115,25.890989721119,55.984149529182716,-0.4768982315899231,0.09777109947789293,9.717746138108456,3293,12.182019138653116,1,0,0
T00098,D024,2024-01-03 01:00:00,38.89583649191878,0.6684899849812289,0.41531536787590284,2.317259935785917,25.264240243831303,55.25829366794064,-0.44068057014870665,0.36263761633893504,9.756779648599453,1769,24.708537828769987,1,0,0
T00099,D006,2024-01-03 01:30:00,23.216939347936535,0.427456862084014,0.0,1.6548165877078593,24.87058544837527,54.74058613288263,-0.10271269489755347,-0.030812678259044296,9.718923403798101,2399,48.49346313660462,0,0,0
T00100,D008,2024-01-03 02:00:00,57.20532863934976,0.8165574508244182,0.0,12.027464738173792,25.050307788223257,54.45230319960424,-0.40824773439081025,0.13647477927883103,9.645426269119149,673,39.04686926095979,0,0,0
T00101,D023,2024-01-03 02:30:00,22.482533274853697,0.5549362147985706,0.24569544445220762,-8.95482586463658,24.399257615319836,55.74566046830664,-0.5411903698243511,-0.04358302033546729,9.84205438025658,1230,45.11500127181584,0,0,0
T00102,D000,2024-01-03 03:00:00,40.96748734807237,0.5715248518647789,0.36894448389862206,2.7251140935520732,25.501088327507475,55.62913042422701,-0.11563921716634966,0.5947608978492758,9.938574775928462,455,18.01831272683806,0,0,0
T00103,D043,2024-01-03 03:30:00,38.40203568576874,0.33253618413372166,0.3159881481975575,-11.383572592806,25.492839660019698,54.46784564155877,0.07022740843732937,0.21031517158180296,9.798719027700065,1865,49.61784674137254,0,0,0
T00104,D007,2024-01-03 04:00:00,54.65030896581105,0.400500268318972,0.07985288100234375,43.81128848828821,24.29103460077485,54.40126418029315,0.8396938590883978,-0.27917628271280176,9.864818204563399,1413,6.935975171079555,0,0,1
T00105,D023,2024-01-03 04:30:00,68.47056877400294,0.3622992984145649,0.42596325830023696,-13.692964766454446,25.75595676499932,55.43027355362235,0.1646025462137071,0.46314936711865495,9.795746604601245,3026,4.54269949021284,1,0,0
T00106,D010,2024-01-03 05:00:00,63.07455970951122,0.517214572998735,0.015279687710868767,-10.50978981516832,24.53837947894661,54.62990412383752,0.5256809999699457,-0.18329493958934706,9.755836119032328,2698,43.06892609859335,0,0,0
T00107,D016,2024-01-03 05:30:00,55.08637528342639,0.6277566158896418,0.3961226284315017,13.239721155196797,25.96451212187323,54.612797596723915,-0.013245325912073107,0.0034239898916348407,9.891919655901773,2416,46.50871376993534,0,0,0
T00108,D007,2024-01-03 06:00:00,35.551925315688266,0.5734464598844426,0.03511576244627848,-6.441977152517377,24.765806028074493,54.30458049413531,0.16786979786018807,0.1170751989564151,9.657180905919244,3534,6.348097162212884,0,0,0
T00109,D034,2024-01-03 06:30:00,42.247962696053044,0.8176088312139164,0.14722637414941675,13.24569191551544,24.355768117468998,54.52795103941966,-0.043841308659832386,0.1374979937109135,9.613659725405444,1565,7.444516483800392,0,0,0
T00110,D034,2024-01-03 07:00:00,40.06089439416273,0.32244839895775296,0.2958904306785376,2.2953389058882734,24.703440222691306,54.855015115185296,0.8049369650150667,0.12093055587209951,9.655770017808958,3423,3.592359572277143,0,0,0
T00111,D032,2024-01-03 07:30:00,37.94577829905835,0.5229738087077764,0.0,-6.047838998306853,24.880360657394387,55.46567667454483,-0.20567725905871742,-0.2832613763348634,9.88535879782761,953,7.0163630068507565,0,0,0
T00112,D004,2024-01-03 08:00:00,38.963233370597436,0.24341213414034107,0.4203535096311151,-11.29133023687166,24.13861554607659,54.6726161888275,-0.16499229003995725,0.12175865879052757,9.808721110688609,362,12.052151206413482,1,0,0
T00113,D041,2024-01-03 08:30:00,38.56292947398614,0.31562580567934756,0.14630842528980287,-11.832548424553092,25.156436762446578,54.657208678959684,0.23896220629686118,0.2751614842839257,9.837653797924679,808,48.56367770768004,0,0,0
T00114,D038,2024-01-03 09:00:00,37.89860710949256,0.7529156754676927,0.2205914203517434,-5.884815037691131,25.1952648797378,54.56982650510487,0.0622418710917978,0.2679660074985395,9.967692299345755,2639,34.05729066750466,0,0,0
T00115,D040,2024-01-03 09:30:00,59.27824527042831,0.40736702670570685,0.37433011835611285,-2.6159447751719678,25.477860910698944,54.956567335022086,-0.12724860104313476,-0.32545314836300937,9.683666032544886,3462,39.37054522489002,0,0,0
T00116,D027,2024-01-03 10:00:00,29.180446667008617,0.3393272407879458,0.08103119822492752,-12.478218651358114,24.058339784581488,54.361273395882634,0.28811314462144694,-0.16391322037025696,9.920417036916387,1987,39.25469137719306,0,0,0
T00117,D006,2024-01-03 10:30:00,34.057888465442545,0.07400462488341053,0.35912205293830834,-1.6384864527981708,25.08247642886766,54.97126146806425,-0.012344149419336701,-0.26113041155022004,9.760367558585138,1747,27.683539989402302,0,0,0
T00118,D008,2024-01-03 11:00:00,21.24889918440732,0.3373290704422165,0.44608003563385545,-16.411729390020113,24.10581486654133,55.40835111238938,-0.014459018234216525,0.08495324800011235,9.745163912475327,1992,40.279470930224825,1,0,0
T00119,D007,2024-01-03 11:30:00,66.23224203766273,0.45894394516100423,0.10166315040056316,11.338518248945281,25.402288439933308,54.059581008065244,0.06917469225866728,-0.38791194561189024,9.80812203772516,3168,30.598761554718543,0,0,0
T00120,D011,2024-01-03 12:00:00,33.05245562013619,0.22851940804275778,0.40540815088944415,14.210435991899468,24.11145597140197,54.019558760611524,-0.5202362068537015,-0.28068569307036706,9.823773625567988,1688,17.098212684961165,1,0,0
